id,popularity,budget,revenue,original_title,director,runtime,genres,release_date,vote_count,vote_average,release_year,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Not specified,Romance,Science Fiction,TV Movie,Thriller,War,Western
228165,1.291013,74000000,311594032,The SpongeBob Movie: Sponge Out of Water,Paul Tibbitt,93,Family|Animation,2015-02-05,533,5.7,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
245706,1.284541,0,4719695,True Story,Rupert Goold,100,Crime|Drama|Mystery,2015-04-17,354,6.0,2015,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
272878,1.278928,20000000,43967255,Max,Boaz Yakin,111,Adventure|Drama|Family,2015-06-26,214,7.0,2015,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
263109,1.25358,0,59700000,Shaun the Sheep Movie,Mark Burton|Richard Starzack,85,Family|Animation|Comedy|Adventure,2015-02-05,340,6.9,2015,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
157827,1.251681,11000000,0,Louder Than Bombs,Joachim Trier,109,Drama,2015-05-18,43,6.3,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321751,1.2452239999999999,0,1702433,A Perfect Day,Fernando LeÃ³n de Aranoa,106,Comedy|Drama,2015-08-28,102,6.3,2015,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266396,1.225325,40000000,10664749,The Gunman,Pierre Morel,115,Action|Drama|Crime,2015-02-16,283,5.6,2015,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277685,1.191138,1000000,62882090,Unfriended,Levan Gabriadze,82,Horror|Thriller,2015-04-17,643,5.6,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
268920,1.178831,35000000,51680201,Hot Pursuit,Anne Fletcher,87,Action|Crime|Comedy,2015-05-08,472,5.5,2015,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280092,1.1647239999999999,10000000,104303851,Insidious: Chapter 3,Leigh Whannell,97,Drama|Horror|Thriller,2015-06-04,610,6.3,2015,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
193687,1.161812,0,118483,Z for Zachariah,Craig Zobel,97,Drama|Science Fiction|Thriller,2015-08-13,181,5.5,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
300803,1.144808,0,0,Dragonheart 3: The Sorcerer's Curse,Colin Teague,97,Action|Adventure|Fantasy,2015-02-24,59,4.5,2015,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328589,1.142518,6000000,41387687,The Lady in the Van,Nicholas Hytner,104,Comedy|Drama,2015-11-13,135,5.9,2015,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228066,1.138395,40000000,34227298,Victor Frankenstein,Paul McGuigan,109,Drama|Science Fiction|Thriller,2015-11-10,408,5.5,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
378373,1.128081,0,0,Brothers of the Wind,Gerado Olivares|Otmar Penker,98,Adventure|Drama|Family,2015-12-24,11,7.5,2015,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
291270,1.1252389999999999,8000000,3759286,Anomalisa,Duke Johnson|Charlie Kaufman,90,Animation|Comedy|Drama|Romance,2015-12-30,259,6.7,2015,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
294963,1.0733489999999999,1800000,0,Bone Tomahawk,S. Craig Zahler,132,Horror|Western|Adventure|Drama,2015-10-23,220,6.3,2015,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
241257,1.065888,0,17671101,Regression,Alejandro AmenÃ¡bar,106,Horror|Mystery|Thriller,2015-10-01,310,5.2,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
245698,1.0630549999999999,0,0,Pawn Sacrifice,Edward Zwick,114,Drama,2015-09-16,148,6.6,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353326,1.046518,0,11472454,The Man Who Knew Infinity,Matt Brown,108,Drama,2015-09-17,104,7.1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346808,1.041922,20000000,0,Momentum,Stephen S. Campanelli,96,Thriller|Action,2015-08-01,100,5.8,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
250124,1.03839,2000000,1477002,The Diary of a Teenage Girl,Marielle Heller,102,Drama|Romance,2015-08-07,186,6.8,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
290637,1.036825,0,0,Pay the Ghost,Uli Edel,94,Horror|Thriller,2015-09-16,114,5.3,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
244458,1.02762,0,0,The Voices,Marjane Satrapi,101,Horror|Thriller|Comedy|Crime,2015-02-06,371,6.0,2015,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
308504,1.021441,0,3643591,Last Knights,Kazuaki Kiriya,115,Action|Adventure,2015-04-03,237,6.3,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314405,1.0084739999999999,12000000,0,Il racconto dei racconti,Matteo Garrone,125,Romance|Fantasy|Horror,2015-05-14,211,5.7,2015,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
282984,1.0070540000000001,11000000,27391084,Irrational Man,Woody Allen,95,Mystery|Drama,2015-07-17,319,6.1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
157843,0.973316,15000000,0,Queen of the Desert,Werner Herzog,128,Drama|History,2015-09-03,30,6.0,2015,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
275601,0.956096,18000000,41325328,Ricki and the Flash,Jonathan Demme,100,Comedy|Drama|Music,2015-07-10,152,5.5,2015,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
290762,0.9536469999999999,0,0,Miss You Already,Catherine Hardwicke,112,Comedy|Drama|Romance,2015-09-12,139,7.2,2015,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
251516,0.953046,630019,0,Kung Fury,David Sandberg,31,Action|Comedy|Science Fiction|Fantasy,2015-05-28,487,7.7,2015,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
304372,0.950793,12000000,60273173,The Perfect Guy,David M. Rosenthal,100,Drama|Thriller,2015-09-11,122,5.6,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
324807,0.9384319999999999,0,1936524,A Bigger Splash,Luca Guadagnino,120,Crime|Drama|Mystery|Thriller,2015-11-26,69,5.8,2015,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
252512,0.9376200000000001,10000000,7587485,While We're Young,Noah Baumbach,97,Drama|Comedy,2015-03-27,265,5.9,2015,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257091,0.9273389999999999,40000000,106511453,Get Hard,Etan Cohen,100,Comedy,2015-03-26,661,5.9,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228968,0.91704,0,0,Kidnapping Mr. Heineken,Daniel Alfredson,95,Drama|Action|Crime|Thriller,2015-03-12,131,5.8,2015,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
347969,0.913085,60000000,0,The Ridiculous 6,Frank Coraci,119,Comedy|Western,2015-12-11,252,4.8,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
237756,0.90686,0,0,Kill Me Three Times,Kriv Stenders,90,Comedy|Thriller,2015-04-10,96,5.1,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
293646,0.9060360000000001,25000000,24902723,The 33,Patricia Riggen,120,History|Drama,2015-08-06,262,5.8,2015,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
245168,0.898295999999999,14000000,16002420,Suffragette,Sarah Gavron,106,Drama|History,2015-10-16,231,7.1,2015,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
311291,0.8944770000000001,0,0,45 Years,Andrew Haigh,95,Drama,2015-08-28,167,6.0,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301351,0.880937999999999,6000000,11122090,We Are Your Friends,Max Joseph,96,Drama|Music|Romance,2015-08-26,412,6.2,2015,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
248574,0.880268,0,6075,Barely Lethal,Kyle Newman,96,Adventure|Action|Comedy,2015-04-30,215,5.5,2015,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225728,0.874641,0,13192457,Macbeth,Justin Kurzel,113,History|Drama|War,2015-08-16,269,6.4,2015,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
326425,0.872149,0,16775,Extraction,Steven C. Miller,83,Action|Thriller,2015-12-18,57,4.2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
342474,0.8611790000000001,0,0,Jenny's Wedding,Mary Agnes Donoghue,94,Comedy|Drama,2015-07-31,92,5.2,2015,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277217,0.848748,0,0,Descendants,Kenny Ortega,112,Music|Action|Adventure|Comedy|Family,2015-07-31,262,6.7,2015,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
207936,0.843174,0,0,Tumbledown,Sean Mewshaw,105,Music|Romance|Comedy,2015-04-18,22,6.6,2015,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
250734,0.842202,0,30229977,Far from the Madding Crowd,Thomas Vinterberg,119,Romance|Drama,2015-05-01,220,6.9,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
249688,0.8369409999999989,0,3002884,The End of the Tour,James Ponsoldt,106,Drama,2015-07-31,126,7.3,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268238,0.8324870000000001,10000000,85978266,The Second Best Exotic Marigold Hotel,John Madden,122,Drama|Comedy,2015-02-26,196,6.4,2015,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256962,0.829111,20000000,6420319,Little Boy,Alejandro Monteverde,106,Comedy|Drama|War,2015-04-23,113,7.1,2015,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
322456,0.821443,0,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Brandon Vietti,48,Action|Adventure|Animation|Family,2015-02-10,14,6.4,2015,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
302528,0.820691,0,1986615,Remember,Atom Egoyan,94,Drama|Thriller,2015-10-23,75,7.7,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
222936,0.814206,37000000,26250020,Aloha,Cameron Crowe,105,Adventure|Comedy|Romance,2015-05-27,469,5.2,2015,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
316002,0.813893,26000000,0,Accidental Love,David O. Russell|Stephen Greene,100,Romance|Comedy,2015-02-10,64,3.6,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
365806,0.810667,0,0,Halo: The Fall of Reach,Ian Kirby,67,Action|Animation|Science Fiction,2015-10-27,32,5.3,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10317,0.795762,28000000,7002261,Our Brand Is Crisis,David Gordon Green,108,Drama|Comedy,2015-09-11,122,5.7,2015,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334538,0.792471,0,0,Into the Forest,Patricia Rozema,101,Drama|Science Fiction,2015-06-03,57,5.1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
306947,0.7879689999999989,0,231737,The Invitation,Karyn Kusama,100,Thriller,2015-03-13,192,6.4,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
328901,0.781809,0,0,The Benefactor,Andrew Renzi,90,Drama,2015-04-17,55,4.5,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382517,0.7739090000000001,0,0,Open Season: Scared Silly,David Feiss,85,Animation|Comedy|Family|Adventure,2015-12-31,33,5.6,2015,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
310133,0.77107,0,134552,Cop Car,Jon Watts,86,Thriller,2015-08-07,174,5.5,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
237584,0.768138,0,0,Mojave,William Monahan,93,Thriller,2015-04-18,17,4.3,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
288036,0.758133,0,3214116,Sleeping with Other People,Leslye Headland,100,Comedy,2015-06-26,197,6.2,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354110,0.747541,11000000,0,Forsaken,Jon Cassar,90,Western|Drama,2015-09-16,53,5.6,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
331781,0.738404,0,8413144,Amy,Asif Kapadia,128,Documentary|Music,2015-07-03,345,7.5,2015,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
253161,0.7299,0,0,Madame Bovary,Sophie Barthes,118,Drama,2015-06-04,52,5.3,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312831,0.719407,0,0,The Hallow,Corin Hardy,97,Fantasy|Horror,2015-11-06,122,4.9,2015,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
316322,0.7141310000000001,0,0,Barbie in Princess Power,Zeke Norton,74,Family|Animation,2015-01-29,13,5.5,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
301846,0.7073550000000001,0,0,Howl,Paul Hyett,89,Horror,2015-10-01,62,4.9,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
306745,0.706023,7000000,573335,Freeheld,Peter Sollett,103,Romance|Drama,2015-10-02,86,7.1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
332340,0.7013699999999989,0,0,Man Up,Ben Palmer,88,Romance|Comedy,2015-05-29,264,6.5,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
292431,0.699932,3000000,695269,Love,Gaspar NoÃ©,134,Drama|Romance,2015-07-06,307,4.7,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300693,0.69957,9600000,2541554,Truth,James Vanderbilt,121,Drama,2015-09-12,89,6.4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333381,0.696184,0,0,Return to Sender,Fouad Mikati,95,Thriller,2015-05-31,88,5.0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
256924,0.690479,10000000,10835752,Danny Collins,Dan Fogelman,107,Comedy|Drama|Music,2015-03-20,114,6.6,2015,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
253414,0.6895789999999989,15000000,3020664,Rock the Kasbah,Barry Levinson,100,Comedy|Music|War,2015-10-22,56,5.1,2015,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
254172,0.689571,2240000,0,Fathers and Daughters,Gabriele Muccino,116,Drama,2015-10-01,142,7.0,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320588,0.6737920000000001,1000000,14444999,"Hello, My Name Is Doris",Michael Showalter,95,Comedy|Drama|Romance,2015-11-27,87,6.6,2015,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
157544,0.669351,13000000,1784763,The Vatican Tapes,Mark Neveldine,91,Thriller|Horror,2015-07-24,164,4.5,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
283235,0.661471,8000000,1411927,99 Homes,Ramin Bahrani,112,Drama,2015-09-25,121,6.8,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243938,0.6611630000000001,14000000,12314651,Hot Tub Time Machine 2,Steve Pink,93,Comedy,2015-02-20,244,5.0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86835,0.654335,0,0,Knight of Cups,Terrence Malick,118,Romance|Drama,2015-09-10,101,5.7,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
254905,0.654046,4000000,143101,Manglehorn,David Gordon Green,97,Drama,2015-06-03,35,5.0,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309242,0.649628,0,0,Mississippi Grind,Ryan Fleck|Anna Boden,108,Drama,2015-07-04,74,5.7,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332502,0.644786,0,0,400 Days,Matt Osterman,91,Mystery|Science Fiction|Thriller,2015-10-29,98,4.2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
286192,0.640151,0,0,Lava,James Ford Murphy,7,Animation|Comedy|Family|Fantasy|Music,2015-06-19,298,7.3,2015,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
284674,0.638556999999999,0,0,Air,Christian Cantamessa,94,Thriller|Science Fiction,2015-08-14,135,4.7,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
360055,0.633608,0,0,Riot,John Lyde,88,Action,2015-09-27,11,5.0,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352179,0.629560999999999,0,0,Septembers of Shiraz,Wayne Blair,110,Drama|Thriller,2015-09-15,14,5.9,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
246127,0.607124,0,8034,Every Thing Will Be Fine,Wim Wenders,118,Drama,2015-04-02,44,5.1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338676,0.606113,0,0,Extinction,Miguel Ãngel Vivas,110,Drama|Horror|Science Fiction,2015-08-07,135,5.3,2015,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
330982,0.604928,0,0,The Childhood of a Leader,Brady Corbet,116,Mystery|Drama|Horror,2015-09-02,25,3.6,2015,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
232572,0.602165,8000000,35991087,A Walk in the Woods,Ken Kwapis,104,Drama|Adventure|Comedy,2015-09-02,171,5.4,2015,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112454,0.599751,0,0,Clown,Jon Watts,100,Horror,2015-03-02,182,5.2,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
243940,0.599655,3300000,64110728,The Lazarus Effect,David Gelb,83,Thriller|Horror,2015-01-29,327,4.9,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
321528,0.589472,0,0,Batman vs. Robin,Jay Oliva,72,Action|Adventure|Animation,2015-04-14,142,6.8,2015,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317744,0.586735,8000000,0,Careful What You Wish For,Elizabeth Allen Rosenbaum,91,Thriller,2015-05-06,57,5.4,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
300792,0.584363,0,0,Racing Extinction,Louie Psihoyos,90,Adventure|Documentary,2015-01-24,36,7.8,2015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239573,0.577814,35000000,14431253,Unfinished Business,Ken Scott,90,Comedy,2015-03-05,241,4.9,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167810,0.570743999999999,2000000,45431,Lost River,Ryan Gosling,95,Fantasy|Thriller,2015-04-08,129,5.7,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
319075,0.569443,0,0,Cobain: Montage of Heck,Brett Morgen,132,Music|Documentary,2015-03-23,197,7.5,2015,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
316042,0.561032,0,0,Hyena Road,Paul Gross,120,War|Drama,2015-10-09,29,5.7,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334527,0.560743999999999,7000000,0,Criminal Activities,Jackie Earle Haley,94,Thriller|Crime|Drama,2015-11-20,67,5.9,2015,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
300153,0.560423,12000000,0,Life,Anton Corbijn,112,Drama,2015-07-24,75,5.9,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228203,0.553238,0,45710059,"McFarland, USA",Niki Caro,128,Drama,2015-02-20,139,7.4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332704,0.5485869999999989,0,0,Backtrack,Michael Petroni,90,Horror|Mystery,2015-07-25,52,5.4,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
278236,0.5478270000000001,0,0,X+Y,Morgan Matthews,111,Drama,2015-03-13,133,6.0,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276839,0.546458,3000000,0,Home Sweet Hell,Anthony Burns,98,Drama|Comedy,2015-03-13,136,4.9,2015,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326215,0.542568,6000000,0,Ooops! Noah is Gone...,Toby Genkel|Sean McCormack,85,Animation|Adventure|Comedy,2015-04-09,50,5.7,2015,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363689,0.5327,0,0,The Unspoken,Sheldon Wilson,90,Thriller|Horror,2015-10-24,10,4.1,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
318256,0.532239,0,0,Hot Girls Wanted,Jill Bauer|Ronna Gradus,84,Documentary,2015-05-29,158,5.9,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299245,0.532205,100000,42664410,The Gallows,Travis Cluff|Chris Lofing,87,Horror|Thriller,2015-07-10,247,5.0,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
333344,0.52985,0,0,Dirty Weekend,Neil LaBute,93,Drama|Comedy,2015-09-04,12,4.8,2015,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357096,0.527957,0,0,I Spit on Your Grave III: Vengeance is Mine,R.D. Braunstein,91,Horror|Thriller,2015-10-09,100,5.0,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
309299,0.526642,0,0,Experimenter,Michael Almereyda,97,History|Drama,2015-10-16,94,6.9,2015,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
314385,0.524315,10000000,3334927,By the Sea,Angelina Jolie,122,Drama|Romance,2015-11-12,82,5.4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
333596,0.52025,0,0,Woodlawn,Andrew Erwin|Jon Erwin,123,Drama,2015-10-16,32,6.8,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361042,0.516954,0,0,The Hollow,Sheldon Wilson,90,Horror|TV Movie,2015-10-24,19,5.1,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
353686,0.515401,0,0,Visions,Kevin Greutert,80,Thriller|Horror,2015-08-28,67,5.5,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
318954,0.514735,0,1236094,Beyond the Mask,Chad Burns,103,Action,2015-04-06,13,6.2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289191,0.513386,0,0,I Am Here,Anders Morgenthaler,97,Drama|Thriller,2015-06-12,18,4.0,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
324333,0.50732,0,0,Wild Horses,Robert Duvall,100,Crime|Drama,2015-06-05,16,4.1,2015,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252164,0.5048279999999989,0,0,Pressure,Ron Scalpello,91,Drama|Thriller,2015-06-04,29,5.0,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
360784,0.5024890000000001,0,0,Hidden,Ross Duffer|Matt Duffer,83,Thriller|Horror,2015-09-15,96,6.5,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
336313,0.49726499999999996,0,157768,Hell & Back,Tom Gianas|Ross Shuman,86,Fantasy|Comedy|Animation,2015-10-02,47,4.3,2015,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
240483,0.48635100000000003,21000000,0,Robot Overlords,Jon Wright,90,Adventure|Science Fiction|Action,2015-01-29,63,4.9,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
321494,0.482422,0,0,The Man with the Iron Fists 2,Roel ReinÃ©,90,Action,2015-03-10,43,4.7,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353595,0.47784,0,0,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,Rick Morales,67,Action|Adventure|Animation|Family,2015-08-25,17,6.8,2015,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
360603,0.47634099999999996,0,0,Crown for Christmas,Alex Zamm,84,TV Movie,2015-11-27,10,7.6,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
264337,0.475473,0,0,Spare Parts,Sean McNamara,83,Action|Drama|Family,2015-01-16,38,6.6,2015,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
289716,0.474788,0,0,The World Made Straight,David Burris,119,Drama,2015-01-09,13,5.8,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296065,0.47462600000000005,0,0,Last Shift,Anthony DiBlasi,88,Horror|Thriller,2015-10-06,77,5.6,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
337029,0.473344,0,0,Frankenstein,Bernard Rose,89,Horror|Thriller,2015-11-03,14,4.5,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
